num_words,num_unique_words,num_stopwords,num_links,num_unique_domains,num_email_addresses,num_spelling_errors,num_urgent_keywords,label
581,281,147,1,1,0,22,1,1
46,42,6,0,0,0,3,0,1
561,189,151,0,0,6,94,1,0
97,79,24,1,1,0,14,0,1
15,15,1,0,0,0,2,0,0
981,678,118,9,2,10,64,0,0
359,178,93,0,0,0,65,0,0
1465,513,384,26,13,2,110,4,0
110,72,29,0,0,0,5,0,0
75,62,30,1,1,0,3,0,1
12,11,4,0,0,0,0,0,0
138,92,58,1,1,0,7,0,0
39,30,5,0,0,2,6,0,0
94,78,26,0,0,0,9,0,0
214,134,89,0,0,0,0,0,0
213,124,78,0,0,0,3,4,0
132,88,38,0,0,0,4,0,1
393,137,38,3,2,12,106,0,0
159,81,29,0,0,0,20,0,0
392,219,123,0,0,1,20,1,0
135,97,37,0,0,0,16,0,0
84,55,24,1,1,0,7,1,0
232,132,60,0,0,10,30,0,0
131,87,56,0,0,0,0,0,0
261,158,83,1,1,6,33,0,0
6,6,2,0,0,0,0,0,0
453,83,52,0,0,0,172,0,1
179,88,74,0,0,0,4,0,0
251,116,56,0,0,23,30,0,0
524,222,158,12,5,15,55,1,0
45,41,18,0,0,1,3,0,0
221,92,63,0,0,0,48,0,0
103,68,20,0,0,0,10,0,0
19,17,8,0,0,0,0,0,0
52,39,12,0,0,2,4,0,0
464,251,180,1,1,0,8,0,0
95,66,27,0,0,0,14,0,0
12,12,0,0,0,0,2,0,0
57,38,15,0,0,0,7,0,0
59,48,22,0,0,0,2,0,1
187,111,66,0,0,0,4,0,0
103,40,8,0,0,0,9,0,0
21,20,8,0,0,0,2,1,0
518,260,164,0,0,0,65,0,1
127,85,20,0,0,0,19,0,1
39,37,10,0,0,0,2,0,0
49,46,13,1,1,0,6,0,1
129,34,21,0,0,0,5,0,0
112,85,24,0,0,0,5,0,1
53,51,8,0,0,0,0,0,1
7,7,1,0,0,0,0,0,0
655,293,220,0,0,0,42,1,0
37,33,9,0,0,0,2,0,1
128,72,27,0,0,1,4,0,0
340,210,86,0,0,0,12,0,1
874,397,278,0,0,0,35,2,1
135,90,42,1,1,1,6,0,0
1083,395,329,3,3,3,113,2,0
364,211,137,0,0,0,30,0,1
71,52,22,0,0,0,1,0,0
241,114,57,0,0,3,52,1,0
54,47,23,0,0,0,1,0,0
945,374,308,0,0,0,53,1,0
104,70,46,0,0,0,2,0,0
33,29,13,0,0,0,6,0,0
17,16,4,0,0,0,3,0,1
174,99,19,0,0,1,45,0,0
177,126,51,0,0,0,2,0,1
34,32,5,0,0,0,2,0,1
111,75,42,0,0,0,3,0,0
210,121,75,0,0,0,7,1,1
103,71,40,0,0,0,6,0,0
30,28,13,0,0,0,0,0,0
109,74,30,0,0,0,12,0,0
58,43,13,0,0,0,3,1,1
272,141,89,0,0,2,15,2,0
68,57,17,0,0,0,2,0,0
288,163,74,8,2,1,18,1,0
43,37,16,0,0,0,3,1,0
15,14,6,0,0,0,1,0,0
141,86,45,0,0,0,7,0,1
323,155,134,0,0,0,13,1,0
16,15,6,0,0,0,0,0,0
39,32,15,0,0,0,2,0,1
205,118,83,0,0,0,3,1,0
107,106,4,0,0,0,13,0,1
32,28,8,0,0,0,1,0,1
157,87,39,0,0,8,16,0,0
11,9,5,0,0,0,1,0,1
30,29,4,0,0,1,3,0,0
114,75,45,0,0,0,1,1,1
158,110,49,0,0,0,15,0,0
138,103,40,0,0,0,27,0,1
43,35,13,0,0,0,3,0,1
44,44,6,0,0,0,14,0,1
28,28,3,0,0,0,9,0,1
498,273,164,4,4,2,26,2,1
186,103,74,1,1,2,3,0,0
73,61,23,1,1,2,5,0,1
27,27,8,0,0,0,1,0,0
53,39,9,0,0,3,9,0,0
75,58,28,0,0,1,4,0,0
84,44,8,0,0,0,8,0,1
94,71,28,1,1,1,5,0,0
74,58,26,0,0,0,3,0,1
254,161,76,0,0,3,19,0,0
13,13,4,0,0,0,0,0,0
53,47,17,0,0,0,0,1,1
552,275,211,0,0,1,15,2,1
62,44,14,0,0,0,4,0,1
108,85,33,0,0,1,3,0,0
117,88,29,0,0,0,10,0,1
71,48,17,0,0,1,21,0,0
108,73,34,3,1,1,6,0,1
158,114,57,0,0,0,9,1,1
181,109,75,0,0,0,17,0,1
56,41,20,0,0,0,8,0,0
36,27,9,0,0,0,10,0,0
13,13,3,0,0,0,2,0,0
247,143,90,3,3,1,11,0,0
92,66,25,0,0,0,23,0,0
233,134,101,0,0,0,9,0,0
105,72,29,3,1,0,4,0,1
543,244,191,0,0,0,8,0,0
11,8,0,0,0,0,0,0,1
820,398,254,0,0,0,98,0,1
327,201,103,0,0,0,7,0,1
96,65,36,0,0,0,9,0,0
535,254,167,1,1,0,34,1,0
152,99,45,1,1,0,6,0,1
264,160,91,4,3,1,12,1,0
56,35,25,0,0,1,2,0,0
298,183,114,1,1,2,17,1,1
92,76,23,0,0,0,12,0,1
36,28,3,0,0,0,11,0,0
59,59,1,0,0,0,7,0,1
107,75,28,1,1,2,11,0,0
29,26,11,0,0,0,0,0,0
100,72,35,1,1,1,5,0,1
75,61,7,0,0,0,33,0,1
30,30,8,1,1,0,3,0,0
158,104,57,0,0,0,2,0,1
24,22,0,0,0,0,4,0,0
153,91,56,0,0,0,12,2,0
243,164,69,3,3,1,17,0,1
600,262,171,0,0,9,85,1,0
247,117,86,6,1,0,17,1,0
416,214,123,0,0,0,26,0,0
214,126,78,0,0,4,16,0,0
55,36,19,0,0,0,6,0,0
185,125,44,0,0,3,11,0,0
930,370,297,1,1,11,96,1,0
285,152,89,5,2,0,16,0,0
492,253,82,0,0,0,62,1,1
205,202,10,0,0,0,17,0,1
27,25,2,0,0,0,0,0,1
424,224,174,0,0,0,7,2,1
131,86,37,0,0,0,4,0,1
153,95,44,2,2,5,19,1,0
127,95,29,2,2,1,8,0,1
50,48,13,0,0,0,7,0,1
146,95,63,0,0,0,14,0,0
198,113,69,0,0,0,4,1,0
70,51,29,0,0,0,0,0,1
774,324,284,0,0,0,28,0,1
177,97,43,0,0,5,20,0,0
1489,467,394,2,1,63,156,0,0
40,35,11,0,0,1,2,0,0
154,104,49,0,0,0,13,0,0
8,8,3,0,0,0,0,0,0
190,133,64,0,0,0,9,0,1
171,119,56,0,0,0,12,0,1
614,272,261,0,0,0,10,3,1
434,240,132,0,0,0,17,1,1
284,148,104,0,0,0,29,0,0
250,153,88,0,0,2,9,0,0
161,94,41,0,0,0,30,0,0
331,183,138,5,2,1,10,0,0
46,41,9,0,0,0,2,0,1
43,37,11,0,0,0,5,0,1
36,31,10,0,0,0,2,0,0
135,92,59,0,0,0,2,0,0
241,143,95,0,0,0,7,0,1
24,22,0,0,0,0,4,0,0
79,69,14,0,0,0,14,0,1
724,329,310,0,0,0,14,2,1
28,20,2,0,0,0,10,0,0
192,137,63,0,0,0,19,0,1
44,37,13,0,0,0,1,0,1
95,73,44,0,0,0,4,0,0
253,157,96,0,0,1,4,0,0
1061,442,308,0,0,0,39,1,1
124,82,42,0,0,4,16,0,0
421,182,152,3,2,0,3,1,1
153,103,38,4,2,2,10,1,1
14,11,0,0,0,0,4,0,0
679,323,171,0,0,0,66,1,0
144,89,26,0,0,0,50,0,0
13,13,2,0,0,0,2,0,0
52,41,13,0,0,0,4,0,1
293,166,113,0,0,4,5,0,0
28,28,5,0,0,0,11,0,1
1262,535,449,0,0,0,50,2,1
35,31,12,0,0,0,3,0,0
103,91,14,0,0,0,11,0,1
195,106,62,6,1,1,17,0,0
209,124,74,1,1,1,3,0,1
102,75,39,2,2,0,4,0,1
85,67,28,0,0,0,5,0,1
173,87,20,0,0,12,46,0,0
73,66,11,0,0,0,17,0,1
54,45,9,1,1,0,3,0,0
135,85,33,0,0,0,23,1,0
408,219,158,0,0,0,15,0,1
509,279,163,0,0,0,17,1,0
17,16,7,0,0,0,0,0,0
5,4,0,0,0,0,2,0,0
8,8,2,0,0,0,0,0,0
80,62,31,1,1,1,4,0,0
25,24,5,0,0,0,1,1,1
68,37,11,0,0,0,10,0,0
210,198,11,0,0,0,26,0,1
53,38,6,1,1,3,9,0,0
214,120,52,2,1,2,18,1,0
275,178,74,1,1,4,19,1,0
50,41,19,0,0,0,2,0,1
461,246,150,0,0,1,25,1,0
186,110,54,0,0,0,5,0,1
191,118,62,1,1,1,19,1,0
111,68,45,2,2,2,8,0,1
6,6,2,0,0,0,0,0,0
651,299,188,0,0,0,54,1,1
297,178,99,0,0,0,20,1,0
48,45,11,0,0,1,5,0,0
7,7,2,0,0,0,0,0,0
475,302,9,3,3,2,382,0,1
182,107,45,0,0,2,27,1,0
170,121,37,2,2,1,14,1,0
58,44,30,0,0,0,0,0,0
53,43,9,0,0,1,6,0,0
32,27,9,1,1,0,3,0,0
49,39,7,1,1,1,7,0,0
35,34,6,0,0,1,5,0,0
41,34,20,0,0,0,0,0,0
309,173,69,0,0,0,56,0,0
190,129,63,0,0,0,15,1,1
33,28,7,0,0,0,1,0,1
164,93,61,0,0,0,4,0,0
257,136,4,0,0,0,156,0,1
80,44,20,0,0,0,13,0,0
42,33,6,0,0,0,5,0,1
59,47,28,0,0,0,2,0,0
76,57,20,0,0,0,5,0,0
333,192,119,0,0,1,19,0,0
218,117,83,0,0,0,12,0,0
55,49,11,0,0,0,2,0,1
68,49,19,1,1,1,4,0,0
159,98,52,1,1,0,6,0,0
40,26,7,0,0,0,14,0,0
638,309,206,7,2,0,20,0,0
209,117,64,0,0,5,42,1,0
548,191,176,0,0,12,20,1,0
199,112,20,0,0,4,41,0,0
437,237,167,0,0,0,5,0,0
70,66,4,0,0,0,1,0,1
184,111,68,0,0,0,3,0,0
833,267,183,0,0,6,76,0,0
253,139,96,0,0,0,9,4,1
583,322,25,0,0,0,399,0,1
123,89,43,0,0,0,7,0,1
745,327,226,0,0,4,46,0,0
174,115,54,0,0,0,11,0,0
102,72,28,2,1,0,13,0,0
335,163,15,0,0,42,115,0,0
275,159,92,0,0,0,4,0,1
239,122,57,0,0,0,25,0,0
495,235,165,0,0,0,36,1,0
401,208,148,3,3,3,22,2,1
415,202,121,0,0,4,40,2,0
549,218,100,0,0,4,124,1,0
309,165,82,1,1,8,22,0,0
82,75,8,1,1,0,20,0,0
56,46,19,0,0,0,3,0,1
221,127,39,0,0,4,63,0,0
238,124,92,0,0,0,7,0,1
386,183,129,0,0,0,42,0,0
23,23,7,0,0,0,0,0,0
179,124,55,0,0,0,5,0,0
121,61,5,0,0,0,62,0,0
129,80,45,0,0,0,8,0,0
417,208,124,0,0,2,32,0,0
50,41,15,0,0,0,2,1,0
74,35,6,0,0,2,14,0,0
24,22,0,0,0,0,4,0,0
3,2,0,0,0,0,1,0,1
202,121,58,0,0,0,20,1,0
831,389,259,0,0,0,100,0,1
100,71,27,0,0,2,9,1,0
231,156,74,0,0,0,9,0,0
70,66,10,0,0,0,16,0,1
96,64,36,4,3,0,7,0,1
152,93,46,0,0,0,3,1,0
35,34,8,0,0,0,2,0,1
27,27,7,1,1,0,4,0,0
14,13,0,0,0,0,4,0,1
253,179,70,0,0,0,2,0,1
93,76,23,0,0,1,14,0,1
190,131,46,0,0,0,22,0,0
14,13,3,0,0,0,0,0,0
230,117,114,0,0,0,2,0,0
250,143,89,0,0,0,15,0,0
44,36,13,0,0,0,3,0,0
288,170,68,0,0,0,28,0,0
150,85,57,1,1,0,3,1,0
163,101,67,0,0,0,8,0,0
17,12,0,2,1,0,8,0,0
239,138,65,0,0,0,17,1,1
93,68,29,0,0,0,11,0,0
285,161,68,0,0,0,62,1,0
259,182,79,0,0,0,27,0,1
59,53,18,0,0,0,3,1,0
394,219,124,4,3,1,19,1,1
122,89,35,2,2,0,7,0,1
911,346,268,0,0,0,27,0,1
33,30,5,0,0,0,1,0,1
160,96,42,0,0,9,17,0,0
39,35,10,0,0,0,2,0,0
37,34,12,0,0,0,5,0,0
80,73,16,0,0,0,17,0,1
45,38,2,0,0,0,4,0,1
243,153,62,0,0,0,13,0,1
262,165,71,0,0,0,5,0,1
282,153,89,2,1,1,19,1,0
39,34,15,0,0,0,0,0,0
182,105,37,0,0,0,13,0,1
229,138,99,0,0,0,7,0,1
190,123,66,0,0,0,16,0,0
1115,525,344,0,0,0,136,0,1
68,59,19,0,0,0,1,0,1
119,84,51,0,0,0,9,0,1
18,18,7,0,0,0,0,0,0
68,57,15,0,0,0,8,0,1
83,67,26,0,0,0,10,0,1
526,239,197,0,0,0,26,0,0
109,91,25,0,0,0,9,0,1
10,4,0,0,0,0,4,0,0
384,188,126,1,1,11,28,0,0
10,10,3,0,0,0,0,0,0
68,55,25,0,0,0,1,0,1
74,65,10,0,0,0,21,0,1
121,89,36,1,1,0,6,0,1
20,18,3,0,0,0,3,0,0
16,13,6,0,0,0,1,0,0
26,26,8,0,0,0,1,0,0
113,86,27,3,3,1,12,0,1
990,407,339,0,0,0,107,0,1
428,160,106,0,0,0,89,0,0
541,323,167,0,0,9,53,1,0
163,87,28,0,0,0,35,0,0
34,20,6,0,0,0,1,0,0
1724,669,588,0,0,0,43,2,1
702,292,49,0,0,0,324,0,0
56,42,21,0,0,0,5,0,0
121,81,38,0,0,0,3,1,0
82,81,2,0,0,0,59,0,1
155,103,21,0,0,5,69,0,0
96,75,24,2,2,4,13,0,1
641,337,206,0,0,0,60,0,1
87,54,14,0,0,0,3,0,1
310,174,117,0,0,0,2,0,0
556,298,115,0,0,0,63,1,0
32,30,12,0,0,0,0,0,0
10,10,2,0,0,0,0,0,0
181,120,45,0,0,0,9,0,0
173,98,49,1,1,1,17,0,0
168,117,68,0,0,1,4,0,0
112,92,24,0,0,0,14,1,1
75,61,23,0,0,0,8,0,1
79,56,30,0,0,0,0,0,0
48,41,15,0,0,0,2,0,1
285,130,29,0,0,0,48,0,0
1120,535,376,0,0,0,72,0,1
79,62,21,0,0,1,9,0,0
652,354,192,0,0,2,34,1,0
266,156,89,0,0,0,21,0,1
199,122,63,0,0,0,14,0,0
64,49,29,0,0,0,1,0,0
30,27,14,0,0,0,2,0,0
107,75,31,0,0,1,17,0,0
31,26,4,0,0,0,8,0,0
93,52,9,0,0,9,16,0,0
218,145,71,0,0,0,16,0,1
14,14,2,0,0,1,2,0,0
144,132,29,0,0,0,42,0,1
37,30,7,0,0,0,4,0,0
56,46,19,0,0,0,2,0,0
341,161,91,2,1,0,61,1,0
46,35,21,0,0,0,2,0,0
1163,469,54,0,0,0,567,0,0
497,224,147,0,0,0,35,0,0
17,17,5,0,0,0,0,0,0
81,55,32,0,0,0,2,0,0
318,164,107,0,0,6,32,0,0
40,36,9,0,0,0,0,0,1
387,207,150,0,0,2,12,0,0
23,20,9,0,0,0,0,0,0
191,163,40,0,0,0,9,1,1
1673,649,429,7,5,0,150,2,0
745,357,224,1,1,2,23,1,0
613,287,209,0,0,0,27,0,0
295,170,117,5,2,1,10,0,0
81,59,26,0,0,0,4,1,1
102,69,6,0,0,0,23,0,1
457,266,160,4,1,1,25,0,0
103,67,29,2,1,0,5,0,1
53,42,17,0,0,2,8,0,0
82,54,25,0,0,0,7,0,0
43,41,4,0,0,1,3,1,0
107,89,32,0,0,0,10,1,1
657,336,210,0,0,0,91,0,1
68,57,23,0,0,0,2,0,1
50,31,7,0,0,0,9,0,0
11,11,4,0,0,0,1,0,0
46,40,12,1,1,1,9,0,1
184,122,56,0,0,0,2,1,1
19,19,11,0,0,0,1,0,0
330,151,46,0,0,3,29,0,0
273,129,120,0,0,0,9,0,0
52,43,13,0,0,0,9,0,0
38,37,11,0,0,0,0,1,0
959,393,323,0,0,0,14,1,1
190,85,38,0,0,0,50,0,0
342,183,123,2,1,1,22,1,0
227,130,72,0,0,0,16,1,1
186,90,4,0,0,0,67,0,0
31,25,7,1,1,0,2,0,0
86,74,25,2,1,0,1,0,1
2040,799,53,11,2,492,540,0,0
200,113,70,0,0,0,6,0,0
232,159,69,0,0,0,12,0,1
123,90,37,1,1,0,6,0,1
30,26,11,0,0,0,2,0,0
856,384,279,0,0,0,21,1,1
378,178,96,1,1,10,21,1,0
61,51,10,1,1,2,7,0,0
48,35,20,0,0,0,1,1,0
64,52,28,0,0,0,1,0,0
42,31,10,0,0,0,5,0,1
40,37,14,0,0,0,2,0,0
236,126,37,0,0,5,43,0,0
107,81,28,0,0,1,5,0,0
76,56,30,0,0,0,1,0,0
110,73,32,2,1,1,11,0,0
248,144,64,4,2,2,11,0,0
123,76,42,0,0,1,18,0,0
2738,817,982,2,2,0,19,0,1
11,11,5,0,0,0,0,0,0
165,123,45,0,0,0,13,0,1
214,133,22,0,0,0,59,0,1
15,15,2,0,0,0,3,0,0
75,62,22,0,0,0,7,0,1
24,22,0,0,0,0,4,0,0
140,80,33,6,3,3,8,0,0
1552,626,349,16,9,4,106,3,0
285,145,88,0,0,0,11,0,0
78,60,37,0,0,0,1,1,0
5,5,1,0,0,0,1,0,0
51,42,17,0,0,0,1,0,0
63,42,4,0,0,0,9,0,0
140,90,52,0,0,0,5,1,0
31,28,4,0,0,0,7,0,1
19,16,9,0,0,0,0,0,0
66,52,15,0,0,0,2,0,1
296,167,118,0,0,0,10,1,1
28,26,9,0,0,0,0,0,1
985,419,319,0,0,7,56,1,0
141,96,44,0,0,0,19,1,0
64,64,2,0,0,0,12,0,1
125,75,13,0,0,14,26,0,0
208,109,87,0,0,0,11,0,0
24,22,0,0,0,0,4,0,0
592,106,90,0,0,0,218,0,1
105,64,20,0,0,0,37,0,0
75,60,26,0,0,0,4,1,0
165,107,41,0,0,0,13,0,0
142,85,58,0,0,0,11,0,0
588,307,14,0,0,0,329,0,1
61,43,22,0,0,0,0,0,0
241,103,46,0,0,0,76,0,0
32,27,13,0,0,0,0,1,1
18,7,0,0,0,0,4,0,0
115,73,38,0,0,0,6,0,0
2464,715,976,0,0,0,41,3,1
382,194,151,0,0,0,19,0,1
50,41,19,0,0,0,2,0,1
25,22,8,0,0,0,1,0,0
6,6,1,0,0,0,1,0,0
350,205,116,0,0,0,11,0,1
32,29,7,0,0,0,7,0,0
404,226,164,0,0,0,15,2,1
176,120,53,1,1,1,7,1,0
42,36,14,0,0,0,4,0,0
347,201,118,1,1,0,31,1,0
89,69,20,1,1,2,13,0,0
77,56,14,0,0,0,7,0,0
29,20,5,0,0,2,8,0,0
345,194,60,0,0,53,107,0,0
175,109,52,0,0,0,1,0,0
19,16,8,0,0,0,1,0,1
35,29,18,0,0,0,0,0,0
345,192,112,4,3,6,25,0,1
21,20,7,0,0,0,2,0,0
19,18,8,0,0,0,0,0,0
146,91,41,0,0,0,28,1,0
114,75,51,4,3,0,5,0,1
66,54,15,0,0,0,10,0,0
138,80,44,0,0,0,4,1,0
22,22,8,0,0,0,2,0,1
213,109,46,0,0,0,32,1,0
50,41,21,0,0,0,1,0,1
129,75,41,0,0,0,8,0,0
423,214,156,0,0,3,13,0,0
400,156,96,2,1,0,61,2,0
102,69,25,0,0,0,12,0,0
38,35,14,0,0,0,2,0,0
24,19,9,0,0,0,2,0,0
27,23,7,1,1,0,2,0,0
413,214,151,0,0,0,27,0,0
314,125,119,0,0,0,11,0,0
41,34,18,0,0,0,3,0,0
15,15,5,0,0,0,0,0,0
124,69,31,0,0,0,0,1,0
46,41,12,0,0,0,7,0,1
501,286,157,0,0,0,98,0,1
37,34,10,0,0,0,2,0,1
1506,524,478,6,2,2,58,0,0
33,33,9,0,0,0,1,0,0
107,81,14,0,0,6,16,0,0
62,55,22,0,0,0,1,0,0
311,173,103,0,0,0,22,1,1
12,12,6,0,0,0,0,0,0
405,177,118,0,0,0,36,0,0
476,203,8,0,0,2,256,0,0
257,180,93,0,0,0,4,0,1
237,118,71,0,0,1,19,0,0
21,17,5,0,0,0,1,0,1
55,43,28,0,0,0,2,0,0
29,27,8,0,0,0,7,0,0
57,44,21,0,0,0,4,0,0
41,35,12,0,0,2,2,0,0
155,110,57,0,0,1,4,0,0
50,49,5,0,0,0,4,0,1
40,39,5,0,0,0,1,0,1
495,251,146,2,2,3,25,0,0
645,351,186,16,5,2,56,1,1
62,45,19,0,0,2,6,0,0
34,31,11,0,0,0,2,0,0
171,119,63,1,1,1,5,0,1
27,21,3,0,0,0,7,0,1
20,18,8,0,0,0,1,0,0
100,53,35,0,0,0,6,0,0
132,65,22,4,1,0,38,0,0
104,66,24,0,0,7,10,0,0
69,57,14,0,0,0,7,0,0
207,131,49,0,0,0,31,0,1
60,46,16,0,0,0,6,1,0
842,344,372,0,0,0,23,1,1
37,31,13,0,0,0,1,0,0
124,80,39,2,1,0,2,1,1
236,145,81,0,0,0,12,0,0
351,205,102,0,0,0,23,1,0
57,40,10,1,1,1,15,0,0
139,92,46,0,0,0,3,0,1
131,76,49,0,0,0,4,0,1
94,68,24,0,0,0,2,1,0
270,172,82,0,0,0,26,0,0
154,96,61,0,0,0,2,0,0
147,102,35,0,0,4,16,0,0
65,43,30,0,0,0,2,0,0
281,147,89,0,0,5,19,0,0
20,19,9,0,0,0,1,0,0
99,60,11,0,0,4,31,0,0
71,52,31,0,0,0,1,0,0
82,61,34,0,0,0,0,0,1
59,46,11,0,0,0,9,1,1
40,33,14,0,0,0,4,0,0
42,30,20,0,0,0,3,0,0
39,35,10,0,0,0,0,0,1
22,22,7,0,0,0,0,0,0
598,217,67,2,2,95,229,0,0
38,35,10,0,0,0,0,0,1
117,87,28,0,0,0,5,0,1
928,405,359,0,0,1,35,0,0
11,10,0,0,0,0,2,0,0
46,41,17,0,0,0,2,0,1
354,173,54,0,0,0,117,0,1
81,66,26,0,0,0,5,0,0
24,21,2,0,0,0,7,0,1
909,440,264,0,0,0,35,1,0
19,18,5,0,0,0,0,0,0
582,271,204,0,0,0,23,0,0
307,192,95,0,0,0,13,0,1
100,74,26,3,3,1,13,0,1
75,39,28,0,0,0,12,0,0
102,62,14,6,2,1,20,0,1
300,161,115,0,0,0,16,0,0
86,56,23,0,0,2,15,0,0
99,74,30,0,0,0,8,1,0
479,210,148,0,0,0,34,0,0
311,171,121,0,0,0,1,1,1
210,131,79,0,0,0,2,0,0
33,31,8,0,0,0,12,0,1
129,84,51,0,0,0,3,0,0
85,73,20,0,0,0,5,0,1
93,75,21,0,0,5,11,0,0
439,197,152,0,0,0,39,0,0
208,100,62,0,0,0,45,0,0
173,112,68,0,0,0,0,0,1
25,23,7,0,0,0,1,0,1
17,16,1,0,0,0,5,0,0
120,73,42,0,0,0,14,0,0
69,60,14,2,1,0,2,0,1
2485,778,549,46,1,3,309,2,0
275,142,118,0,0,0,3,0,0
350,173,117,0,0,0,16,1,0
53,39,27,0,0,0,2,0,0
565,257,235,0,0,0,7,0,1
47,42,11,0,0,0,1,1,1
388,235,105,0,0,0,35,0,1
225,211,11,0,0,0,31,0,1
84,62,28,0,0,0,6,0,1
120,91,29,0,0,0,18,1,1
5,5,1,0,0,0,0,0,0
59,53,17,0,0,0,2,0,0
33,31,6,0,0,1,5,0,0
88,65,20,0,0,0,3,1,1
69,65,8,0,0,0,13,0,1
137,88,50,0,0,0,9,2,0
325,202,77,0,0,0,39,1,1
295,153,111,0,0,0,6,0,0
453,240,174,2,2,0,13,1,1
642,262,127,1,1,0,43,2,0
213,129,69,1,1,1,11,0,0
381,230,114,3,3,0,15,0,0
843,367,253,0,0,2,98,1,0
63,51,19,1,1,2,5,0,0
550,320,23,1,1,0,423,0,1
612,302,209,0,0,0,21,0,0
229,141,77,0,0,0,3,0,1
850,461,280,0,0,0,145,2,1
214,95,19,0,0,0,27,0,1
266,153,76,0,0,10,42,0,0
53,43,17,0,0,0,1,0,0
2061,614,652,0,0,3,116,0,0
3,3,1,0,0,0,0,0,0
16,16,7,0,0,0,0,0,0
722,364,164,3,2,50,137,0,0
84,60,34,0,0,0,5,0,1
43,43,0,0,0,0,6,0,1
10,10,1,0,0,0,1,0,0
861,433,299,2,2,10,61,0,0
279,75,37,0,0,0,31,0,1
42,36,14,0,0,0,1,0,0
8,8,1,0,0,0,0,0,1
531,238,176,0,0,1,36,0,0
1515,607,466,6,1,4,94,4,0
183,109,62,0,0,4,10,0,0
505,265,146,0,0,3,37,2,0
406,231,141,0,0,0,11,0,1
41,37,8,0,0,0,4,0,1
144,95,54,0,0,0,8,0,0
91,73,32,0,0,0,5,1,1
90,63,33,0,0,0,6,0,1
188,128,54,0,0,0,19,1,0
60,50,15,0,0,0,4,0,0
9,9,5,0,0,0,0,0,0
114,88,18,0,0,0,2,0,1
385,242,126,0,0,0,25,0,1
38,27,14,0,0,0,1,0,1
242,233,19,0,0,0,42,0,1
30,30,3,0,0,0,6,0,1
752,230,194,22,6,14,93,0,0
36,26,15,0,0,0,0,0,0
9,9,4,0,0,0,0,0,0
98,80,18,0,0,0,18,0,1
105,77,38,0,0,0,7,0,0
254,163,94,0,0,1,3,0,1
70,61,12,0,0,0,7,0,1
40,39,5,0,0,0,8,0,1
10,6,0,0,0,0,3,0,0
40,35,6,0,0,0,5,0,1
171,110,66,0,0,0,2,0,0
479,241,145,5,1,1,15,1,1
229,133,76,0,0,7,24,0,0
9,9,5,0,0,0,2,0,0
1673,561,632,0,0,0,15,0,1
90,61,39,0,0,0,0,0,1
45,33,8,0,0,0,5,0,0
6,6,0,0,0,0,0,0,0
196,123,53,0,0,6,20,0,0
541,252,220,0,0,0,13,1,1
159,105,49,0,0,0,12,1,0
442,217,162,1,1,3,10,0,0
25,24,3,0,0,1,3,0,0
62,52,24,0,0,0,1,0,0
105,102,8,0,0,0,10,0,1
539,219,203,0,0,10,21,1,0
27,24,9,0,0,0,3,0,1
235,144,83,0,0,0,4,0,1
847,335,283,0,0,0,59,1,0
28,24,6,0,0,0,3,0,0
38,33,17,0,0,0,1,0,0
40,32,7,0,0,0,3,0,0
115,80,38,0,0,0,11,0,1
46,34,4,4,4,1,12,0,1
4319,1130,1271,2,1,139,443,3,0
43,38,14,0,0,0,2,0,0
8,8,4,0,0,0,0,0,1
604,327,170,0,0,0,32,0,1
237,107,111,0,0,1,2,0,1
27,26,9,0,0,0,0,1,0
150,92,46,3,3,1,13,0,1
102,68,6,0,0,0,26,0,1
109,76,33,0,0,0,13,0,0
190,110,32,1,1,0,14,2,0
10,10,2,0,0,0,0,0,0
45,35,12,0,0,0,2,0,0
167,47,8,0,0,3,45,0,0
39,39,2,0,0,0,9,0,1
393,202,141,2,2,5,19,1,0
259,125,75,0,0,0,39,0,0
670,347,218,1,1,0,49,1,0
7,7,1,0,0,0,2,0,1
356,189,117,0,0,0,7,1,1
179,104,52,0,0,0,21,0,0
690,259,229,0,0,5,47,2,0
687,252,255,0,0,0,5,1,1
19,16,6,0,0,0,0,0,0
706,345,232,1,1,3,64,0,0
132,91,26,4,3,1,10,0,1
122,76,36,0,0,0,4,0,1
715,347,224,0,0,9,54,0,0
492,206,175,0,0,10,21,1,0
254,118,5,0,0,0,92,0,0
42,42,0,0,0,0,7,0,1
338,210,114,0,0,0,26,0,0
262,145,102,0,0,0,16,0,0
98,75,4,0,0,0,19,0,0
293,163,100,0,0,0,27,2,0
1044,492,322,8,5,0,43,1,0
164,114,66,0,0,0,8,1,0
76,44,18,0,0,0,9,0,0
288,149,96,0,0,0,23,1,0
59,46,25,0,0,0,2,0,0
174,98,73,0,0,0,3,0,0
191,106,68,0,0,0,1,1,0
59,44,26,0,0,0,3,0,0
20,17,0,0,0,0,0,0,0
164,88,52,0,0,0,22,0,0
46,37,16,0,0,0,1,0,0
231,120,69,0,0,2,31,0,0
102,62,14,6,2,1,20,0,1
208,130,57,0,0,0,6,0,1
71,62,11,0,0,0,14,0,1
514,246,132,0,0,12,31,1,0
262,245,33,0,0,0,40,0,1
137,78,12,0,0,0,51,0,0
881,249,71,0,0,99,243,0,0
32,26,6,1,1,1,4,0,0
37,25,4,0,0,4,9,0,0
644,625,4,0,0,0,52,1,1
125,82,46,1,1,0,6,0,1
197,141,67,0,0,0,11,0,1
